IDLink,SentimentTitle,SentimentHeadline
Swi01c205I,-0.011589901355226275,-0.06878560444789689
Kunx7Xr3J5,0.035279742300622245,-0.06592325640186972
5LqeEDKdJL,-0.036502540474906066,-0.12876486441496746
lFaOE6bcpW,-0.08843587411102528,-0.1847194962219707
S4BLj7nGkc,-0.021265016898571184,0.030483148529856913
dVBb2XcZM4,0.006814819275307529,0.036791307129051334
KtoKfinU4O,0.005677816743008122,0.008723469533746347
M31rsR1KNc,0.021826392068261063,0.15154751585601114
6EnfIIM2XK,-0.2238768200573248,0.12684935320011745
zNYo1bsNT3,-0.024576139613350853,0.02878926551638611
sGPC8tDoT8,0.02060286061912172,-0.07375940219507052
joSF2RcStD,-0.06089753617781683,0.021429450265761405
AOpROUrdGN,-0.12350302652502448,-0.21740714153701374
7L4weTKRvz,0.00794632058872398,-0.021671849430939347
g9gQ0rpvaY,-0.003193062882916946,-0.09659581673195029
6cJNqA5oyN,0.02060286061912172,-0.03241200838246188
C506mQoP4r,-0.04290119233355032,-0.10221245278137882
umBGDhHbvu,0.07171563117477135,-0.1343462646167182
yAClQWljPW,-0.07868161275138541,-0.09561667348836447
2y0Q8GMrnb,-0.14658251370568218,-0.01328334572208234
fSdwkkK3js,-0.054971517132158046,-0.014303599683579239
c85emcNhZQ,-0.03745693506215044,-0.006618207686493915
LROYeysdhp,0.06504599886178722,0.07616561656332399
ENh9UScBbT,0.09663293821361846,-0.06820087250426836
vpIbfKtwMY,-0.04757448482046482,-0.007774388062222685
aBSlUKj11N,-0.0018452447536747556,-0.06350331015101221
CDFce5bPPy,-0.056864772135246724,0.07126487473998279
RY58DtRuj9,0.020333909549853337,-0.057406342590095596
s7mvmZRbw1,-0.02781617213013839,-0.07766970832286527
fXr7JvMFXj,-0.056515708984337935,-0.03060541800778571
qi3544qZjC,0.042225894222264256,-0.12859108695006163
tUfnvm1MEw,0.0040514451280026335,0.010990021111456305
h9qTYZoeSX,-0.07325264659761639,0.0972890044951352
C9QEGld9kY,0.0481253902882906,0.043993303701671434
A9EhIuMCFO,0.0280653734212797,-0.10227304848517485
kXadMWThhc,-0.21833619966487744,-0.14808006566211124
y2ufKr8yVQ,0.04037599962483071,0.04635113301443266
2dLJv6FNBj,-0.0782169308895949,-0.04208396504604336
JRmR8cGyuT,-0.0262491715190213,-0.019215808366813643
YTX3DqVhO8,-0.0262491715190213,-0.02769425208884439
ilh5loOJuB,-0.041411057621175765,0.04729797063677488
r5bvylrfVI,-0.03523333255822804,0.0885275423929376
GlynezvHJG,-0.03016369369279735,0.1768743389230025
g91vPgHPNt,0.15678905833195655,0.057174612210355275
7yYpEYfBPC,-0.08360939016827258,0.03069395087586677
4yk2AjXE2t,0.21168735802091576,0.049928761094195195
UzztQ903t0,-0.13497851021483462,0.19828290296951848
8qV0QIYY5k,-0.02827304431781509,0.035889193761662094
0xQ5PJaCzC,0.03898736306338028,0.030272047673767278
BfSKUGum9d,-0.13116085688070642,0.004937250537361114
is5GXbFqzU,-0.05318183042739771,0.020464520883351895
2lFQejjGWU,0.05511132481268025,0.04203974574266611
CPCFQToMf6,0.020130125718549607,-0.014602063136986495
9aDFroDOAG,0.02548817654384712,-0.1396298488216968
l7GOUOBvTX,-0.1054583933188661,0.10920259993318934
tSk9DSLOfu,-0.04010545750936447,-0.24551656654623766
JIYg04sJzA,0.03519203340722826,-0.003109157399592729
nBQs3wwemE,0.011819552780348701,-0.021671849430939347
5enRb6ExSY,0.0610330586533947,-0.03491078069573292
9PfQFI4AQF,-0.0007330555797931921,0.051968986461430895
NjFv5IzSEQ,-0.03726555941543536,-0.020825294842563583
NnFmz3LMZ6,-0.04358878722137182,-0.057905096791909125
mzNB5NGy71,0.06784398224092758,-0.1080739891694409
kleI5cZKDs,0.0338852487412403,-0.05416840853780017
muRjamql8u,-0.007773088261094864,-0.057693271893885144
yUWKWMjQKw,0.09507981804591258,0.12804969752103793
aFSc0W07SH,0.29005934023192403,0.022045014304910678
cuu4arivmX,0.06024260092856054,-0.020693907061299074
aa3ShGYCzr,-0.11040513294713887,-0.05110776492916019
3u9q06UBAP,-0.14264315047715528,0.029735432078912875
MajucQGZp8,0.060351516427359066,0.0596833124797067
mBDEVSUcRn,-0.07731778937689911,-0.1259141435058409
KFRLpHRLQ6,-0.005603899467284688,0.027703561849818426
knxvu99mwo,-0.1973857268482499,-0.03604358994880877
Ra73vKvfFg,-0.10306243458758586,0.008280773463158803
6mXl1ovnlf,-0.01514466013739462,0.02402330452852325
KqbNDpKRdD,0.23814227272021649,-0.12078260069668513
GLydVx0Ymh,-0.2552392271552837,-0.007581900523198204
1i8fYBKH2a,0.19085782632957446,-0.009925381890118856
AD2ie3x2bS,0.037890135776421224,-0.10222663771344025
HLJv6HLvKo,-0.19214366395686752,0.0058917370217721685
YwTUW2xngC,-0.04783520014724989,0.0951722239381284
V9r81ufShy,-0.054406653056837166,-0.17655662969477606
X53M7yEfNF,-0.2670698792824427,-0.05663230388806922
XkpvYZvHhr,-0.1261674543479628,-0.0434731707311807
7X0WxaMCjR,-0.10122457392804901,0.023667805283105164
t1QAq3AMAy,-0.059834371898653246,-0.09403248912827153
CmOlykSLCh,-0.1213939112393094,-0.056457162082078585
0AlwOogyqi,-0.04232808528795174,0.020048838685306488
wkHKTPOXkr,-0.09719030648778192,0.015416655164157215
QSfjHlElNu,-0.17899029100350441,0.00018038572865804092
0pbE6dUb3n,-0.1324323000404509,-0.04966044111383393
srr1zfIWg9,-0.1632529157749063,-0.03737379121229431
539Mz31fbD,0.11431214237289503,-0.016531870317781375
jOYwq1ch2U,-0.11693645626584323,-0.01867166252124646
75EByZCZ6w,0.021987907163080044,-0.08363317935056912
iwml5iqGfg,-0.0013537520697748662,-0.019095663713916862
khOoYQDLyc,-0.0013537520697748662,-0.035308504811168435
7ijbPSYCGW,0.12837502126789496,-0.06786552297442695
hCgKLYy9BG,0.02297709526923014,-0.10156948050730046
lTpjrI4nEX,0.015099405488423145,-0.010409063129625796
PERz7IzdQU,0.0577817447865288,0.005127648176554042
z95gQaFMxr,-0.038795616524723665,0.021650930480738368
ACO02rwoEM,-0.0013537520697748662,0.025966188663186743
9uNI7LFpYX,0.00933192022446426,0.01932080616688113
RLoZOvAES4,-0.057038663481730915,-0.20049548284435223
1Dc17L7UlF,0.002559097472099952,-0.04917048596196228
CgjAxArwOf,0.025302496397764156,-0.03665166318961071
wqttRE96uQ,0.07204138178929254,0.0017016736059431855
xdZ1YUmZps,-0.08232260157964819,-0.008668890670246404
OFAN8C5F8U,-0.059017296234441366,0.06148063019606746
XmulXROhMR,-0.09140785663276337,-0.019039082403792283
cB8WBBECi9,-0.0063129474288908475,0.08244323917195805
IKl67cvJBh,-0.011767229924794577,-0.25108661803719207
GxUnt9z0pW,-0.003003877138649379,-0.004439835907336809
C3ZFNCyEkO,-0.10351898120314895,-0.01096873155864774
k3pFQmH3a4,0.07340461668881756,0.02926172377640703
eh4j7W6AVC,0.15400136492405353,0.0015716469276776503
90DRL1kHgi,0.01672895618212096,-0.09418591056082046
N1d1usvqUB,0.0034544043060999313,0.005533538005942193
1aVhzM9GSD,0.08772232286102176,0.06417042644786956
etawTWzBf8,-0.05047431136657081,-4.341405908614533e-05
z1huXaTRkA,0.06169921755663221,-0.009394332003638456
JT9B2mUWD1,0.05865463607702915,-0.0683718188432327
WCtURxqyhf,-0.13568526244177428,-0.15317674813971674
R13vLT4Fbw,-0.020845907561993105,-0.026467072153660263
KIX4CKJRv8,-0.051795664483571424,0.015475220266562695
evtUbpnV6G,-0.08737470590894467,0.009515541728733635
16ly5uucBe,0.0033275499522449348,0.09656844850705867
SUj0UaFaPS,0.06421331000062461,0.015724638131581894
lRPNjTulxk,0.013526861584550392,-0.01950673807416829
Xj4YT7lovP,-0.1911580943677864,-0.0409463179321151
xQF0TkyPLI,-0.22289201110398593,-0.1956452145047177
23goVd7Ltt,0.019085168409025764,-0.10995602743823493
AVIuLTHBkR,-0.12947785266668635,0.030577660185431316
ZEyi580mTN,-0.08163409274875297,0.05940656077644573
PLEw3lxlsR,-0.0012744254184493078,-0.002394854686569775
haNqwNTkwO,0.16033280519632842,-0.06334719600446065
KU1HSvZBBs,0.06717877607721318,-0.016264820423814302
AWadOYfoAF,0.04180763522676537,-0.00039148052051079493
uaHFlWZkav,-0.00873086921899659,0.01598110522311893
y4SiUlskF3,0.03407372435715358,-0.021832691910943152
L6A670hv9J,-0.0505238358584309,0.07538996211843624
jA7EVDQ8R3,0.003144841040610646,0.0007123413285021719
fKqK34kbKi,0.01470159413414093,-0.009293589272844677
MpY2vEw3dK,-0.007999515385222769,0.02977944377189652
b6iEZ3oVvu,-0.07464694208374723,-0.03797992714702524
cFpvsyY4Nl,-0.3368052789153888,0.0006651147496652442
8FRoTJY7AJ,0.17186000623889863,-0.10187866607591203
W6wlbsJ9va,0.29448820978717544,-0.3665987676710918
T4kq3EU1OR,-0.1143338133523291,0.16166115811704837
TnCLnIFHOB,0.035743664497798595,-0.03705867189730317
YANWxwyYjd,-0.10805675065005492,-0.021667292980476968
NFAR0C8nAo,0.06451676918459813,0.004396098593647481
3eVwWZqQv3,-0.24645435707839883,-0.06959460704411141
dYDgzbqzWF,-0.11175126133616825,0.23159312747957414
hSZFRKDHx3,-0.1442500342122133,0.01026756540117936
gSU725RgS5,0.06530404827710795,0.07792307628762704
TECCDCGbEq,0.03051002742438247,0.053536528920518175
gBXyo6K53y,-0.009139289045602978,-0.2696889683060898
l6p7702f0M,0.019725498315446746,0.006792816444770834
csuqpSGW8u,0.0027924583469945284,-0.11276803679577833
KJPmW3yM4o,0.10213556495825146,-0.0015273619694558505
G3o1oxs0cl,-0.12366149204039796,-0.11931793950527697
kYV0V8GeuN,0.014931026850744104,0.09916581217764536
bowpehJ5mp,-0.38757777468633087,-0.09041571222151554
Gz49j3oM8G,0.0435462757145884,-0.020823235192520946
addvmih6vA,0.049805508225762754,-0.018893468775443973
JooKekRwFt,-0.015745002621937898,0.031400220821927616
DG86MH9KRA,0.011359357127283181,0.03193220611955933
EEuoyk5Gp7,-0.024431268365763033,0.0751565140133825
n2HBelsJbj,0.28762080642365706,-0.04799418654772015
RRjxAHvIsK,-0.0260539316737202,0.07998072814435463
V1Fimfi0XW,0.002840348530082982,-0.03657848161863912
ExLg5CHcnm,-0.032134289516433726,0.30191497826067576
5ND0RHScgk,-0.017162269210503976,0.29073985904221056
vkIwzNuAhU,-0.11361813920139206,0.06272233142641115
780Njpf1be,-0.0751956477286669,0.0025464795821657617
ZRiGMbw0Y9,-0.009407126408035692,0.10167539062887523
uCv85mmNWo,0.014783644024328194,-0.07445146676698115
xPVSAZT3gi,-0.11997422071994643,-0.041012551009176286
xUB2Txg4In,0.0586625934969565,-0.0379550881283553
UZoaAdlrfY,0.0008224760657106664,0.005229136032810724
QYf4XhmXhi,-0.10690396860906502,-0.018941839723618407
Vcezuycn2E,0.14752374649764421,-0.03988200483728404
zXZsPT7xUj,-0.02365192326049572,-0.05124843057783536
F5CCIZAZQ3,-0.17324071385262996,-0.05845918627316206
Riq4rbLmmm,-0.046536193110735154,-0.10342724045382513
evCmarQMyl,0.030075016171859696,0.053751925313566956
hEDRc9lav5,-0.0786092861488052,0.09548857396071475
g6OoL0dlzB,-0.15460303032603195,-0.11643121817398809
jG51cU7oBL,-0.02781617213013839,-0.08768020520140837
tafLw4tBL7,-0.06305635819958864,-0.04707711788661586
jTZ7BgZyfz,0.03698660093259359,-0.08595591518896926
1ua5vRfbj5,0.05936349656754973,0.05224867608041839
Mol0a62X5d,0.016858079248825413,0.00822281761542976
FWD799lNWS,0.1533722189645186,-0.0016981300165874473
UjuoMIBfjK,-0.06395125583290087,-0.024551751665697168
OSLQtw07Bb,-0.0963992663117662,-0.04168475041397282
7t9KUOLINK,0.016576832023234563,-0.0826867711933263
feGyFYU1sY,-0.025615964060086455,-0.009999931016069318
BRf9iViYOu,-0.02515966430334015,0.1510272838555981
GDeF4aKa2e,-0.0957093557409191,0.01574977141077593
GXnKahR2fA,0.05547066575119819,0.016402153447866167
6maWCsOYYy,-0.04148088553521157,-0.02525675116318406
ybiujYQ7nK,-0.15407174490791298,0.055333966065126805
J7qzuTaRO8,-0.048150753901222365,0.04454613489394549
Zg2RzwbiJr,-0.018784195370150046,0.02207551482164416
dARjxTtQTk,-0.04136986292486588,0.10317310317142882
Dk7AjsFZGP,-0.008992853927423557,0.2131618760824583
Rv9ESbHyof,-0.04148584003352501,-0.12943811116814488
O3skhHMqHK,-0.09361470336511236,0.05187914769082254
S43u8lhHDB,0.06998088163304603,-0.030449664131457287
0lmqQaPkwF,-0.0017178435217637565,-0.007551661788126264
4nxjqaYjjh,-0.034972801019265504,0.12393592968886823
zIy8yy9Ruh,-0.025730293169659777,0.17482693225636228
6JTII7DOjF,0.10849432286652244,-0.19243628746347433
23j7j6IzOa,0.0316892978432233,0.04944406470334892
pe99PpqHUn,-0.07528777222602219,-0.04240903705403586
ZyAfkkEImv,0.04024689420460771,0.042936339098798876
CNjTmfRhRq,0.04205665636796588,0.010209367184821962
gWp0lhEIez,0.2470449037688445,-0.02437482835578313
tn4JGQGVIO,-0.004381617899035374,-0.052442709384530016
9zOdLbARPX,0.18680011570794233,-0.040015366458423254
4fdHOsbX62,0.11807754116554334,-0.06064333302278957
XyAPio6Zke,0.1561311218324699,-0.05849269515618077
ihCwI6XXLH,-0.008404975798320119,-0.061919219176807566
HncuSrxjBP,0.011157422678598816,-0.06197566585494373
uGkhnv0bae,0.06723122319053795,0.11705612239749598
71sKIbvGmv,-0.038151961476584784,-0.09545123267053679
bKSjpiNpoF,-0.038151961476584784,-0.09545123267053679
m2cCXBN4cN,-0.17587107929295254,-0.0011182343650385947
sOLOnBdt70,-0.0036212383859676187,0.0005222238827650345
A2JK2yZ390,-0.017162269210503976,0.29073985904221056
sVtm757wIb,-0.0033603898569215212,0.019158049614869558
tXLtNtMs5o,0.011699920081242488,0.011737056014827852
lBtPp3RotG,-0.03633345934843779,-0.023979277582131045
JOUHBJzDnZ,-0.0003419135355873851,-0.020560396827284257
nuRVmrGwo4,-0.007278124416509929,-0.08734745531321479
3jy6yZUPql,0.031255436436867325,-0.04306595343506786
tBM2Mfnbqm,-0.05806416060411826,-0.026279641353341314
4HIrU83GwG,0.15372727272739226,-0.05920598117606926
DcYjgdlTvm,0.11348315578684426,-0.02608541198788572
PEoio8g0Hv,0.08977082463511903,-0.0168095494783077
GAcajKe25W,0.0719733454302338,0.08342497453933832
K94jmkQOLS,-0.02612903022452358,-0.018518805707673572
uO3KgRxBVd,0.10332841903376695,0.1881705025688314
SbKor80pEu,-0.04395119785427682,0.05665787235329701
KoWzEabJsq,-0.030067698856204722,-0.008347143791390886
99AzUSDtIe,0.1719365412941978,-0.012877024487232021
SlS9RbjM6U,-0.025979461351114935,-0.20489530419216384
TowQwjeWLV,0.005203377276408283,-0.05324445788349791
2VSrrxEerv,-0.0418965547195396,-0.08023378410625372
vhiXT0xxTt,-0.0018902689702533825,-0.007977514457596462
9v9ZEumTjw,-0.175206714187906,-0.0343735949709896
CElFpdGIrd,-0.14779484404090631,0.0275227898798811
j3Vr7rriQ6,-0.004867556364994765,0.08423172412815906
QVFvknH8BH,0.002392982166695985,0.010304914497070442
Gi3LFdKB9l,-0.029079708061913248,0.06757893924232798
vERcYkq2NB,0.09800653003385182,-0.16761549430725667
qjJCGXmuJl,-0.03163353994120536,0.06757893924232798
ykKuIaut7i,-0.0761173663237991,-0.022344907962624717
67M8BBXmsZ,-0.031054550135219832,-0.05390717305225447
eraBXOEZ7E,-0.1662770580845885,-0.005061882323624031
L0lA6JKm3o,0.16978554875114676,-0.2031034089192659
ftWv15DYao,-0.030753001628663935,-0.18008198707880962
MA46RbvsVH,0.07250795255365144,0.04834324960628157
WJS2y7ypnN,0.05048530801943367,-0.025766336768550474
D1pVqnC7RA,-0.032704869714119345,0.16757183401177
KDQleaE4KQ,0.023070284195734127,0.06652574994107681
